fbref_id,ime,tekmovanja,tekme,min,goli,asistence,G+A
16aa3654,Takefusa Kubo,"['la_liga', 'copa_del_rey']",27,1740,2,4,6
a40819d9,Marash Kumbulla,"['la_liga', 'copa_del_rey']",10,594,0,0,0
5932c94a,Adrián de la Fuente,"['la_liga', 'copa_del_rey']",35,2891,3,1,4
edd4e7a5,Yoel Lago,"['la_liga', 'europa_league', 'copa_del_rey']",19,1382,1,1,2
119b9a8e,Aymeric Laporte,"['la_liga', 'champions_league', 'copa_del_rey']",30,2431,0,1,1
8e088e04,Toni Lato,"['la_liga', 'copa_del_rey']",14,693,0,1,1
9a64e67e,Robin Le Normand,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",46,2852,3,1,4
7922d256,Álvaro Leiva,['la_liga'],1,4,0,0,0
6eaed4eb,Florian Lejeune,"['la_liga', 'conference_league', 'copa_del_rey']",52,4605,3,2,5
8f6272c2,Youssef Lekhedim,"['la_liga', 'copa_del_rey']",29,1612,0,1,1
59b7d823,Iñigo Lekue,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",19,1230,0,0,0
4dbd0916,Thomas Lemar,"['la_liga', 'copa_del_rey']",28,1304,3,2,5
755da865,Ruben Lendinez,"['la_liga', 'copa_del_rey']",4,295,1,0,1
4f28a6ff,Clément Lenglet,"['la_liga', 'champions_league', 'copa_del_rey']",24,1692,0,1,1
8d78e732,Robert Lewandowski,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",46,2490,19,2,21
26615dea,Adrián Liso,"['la_liga', 'copa_del_rey']",31,1793,3,2,5
38b0cf42,Javier Llabrés,"['la_liga', 'copa_del_rey']",19,439,1,0,1
bba30585,Diego Llorente,"['la_liga', 'europa_league', 'copa_del_rey']",29,2190,2,0,2
02c15616,Marcos Llorente,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",49,3856,4,5,9
d7553721,Giovani Lo Celso,"['la_liga', 'europa_league', 'copa_del_rey']",32,1769,3,3,6
7c104bb7,Ademola Lookman,"['la_liga', 'serie_a', 'champions_league', 'copa_del_rey']",43,2599,12,5,17
f03f284b,David López,['la_liga'],6,293,0,0,0
0924357d,David López,"['la_liga', 'copa_del_rey']",17,1077,0,0,0
c487901c,Diego López,"['la_liga', 'copa_del_rey']",39,2006,5,2,7
675cacff,Fer López,"['la_liga', 'premier_league', 'europa_league', 'fa_cup', 'efl_cup']",35,1798,2,2,4
c1fe5f0b,Fermin López,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",48,3043,13,17,30
96ba6d3b,Hugo López,"['la_liga', 'champions_league', 'copa_del_rey']",5,181,0,1,1
e9ada8cf,Javi López,"['la_liga', 'copa_del_rey']",26,1768,0,1,1
20b9f052,Pau López,"['la_liga', 'europa_league']",16,1440,0,0,0
88050721,Unai López,"['la_liga', 'conference_league', 'copa_del_rey']",41,2446,2,4,6
41521385,Iker Losada,"['la_liga', 'copa_del_rey']",26,1160,3,2,5
ea610f00,Pol Lozano,['la_liga'],33,2157,2,1,3
3dfc70ed,Sergio Lozano,"['la_liga', 'conference_league']",4,96,1,0,1
8648c59f,Oier Luengo,"['la_liga', 'segunda_division']",10,536,0,1,1
b05e2dbd,José Luis Gayà,['la_liga'],32,2448,1,2,3
4a478107,José Luis Morales,"['la_liga', 'copa_del_rey']",23,628,2,2,4
0c61c77c,Dodi Lukebakio,"['la_liga', 'primeira_liga', 'champions_league']",23,1193,1,3,4
3061e1ec,Andriy Lunin,"['la_liga', 'champions_league', 'copa_del_rey']",12,1035,0,0,0
c78a10b8,Iker Luque,['la_liga'],1,28,1,0,1
b09e0873,Zito Luvumbo,"['la_liga', 'serie_a', 'coppa_italia']",24,990,0,2,2
afac51f0,Carlos Macià,"['la_liga', 'copa_del_rey']",6,138,0,0,0
5db04597,Pablo Maffeo,"['la_liga', 'copa_del_rey']",32,2682,1,2,3
a105826d,Aitor Mañas,"['la_liga', 'copa_del_rey']",13,369,0,1,1
133faa84,Marcão,['la_liga'],13,938,1,0,1
f0da930c,José María Giménez,"['la_liga', 'champions_league', 'copa_del_rey']",25,1526,1,1,2
5c4dc0ff,Mariano,"['la_liga', 'copa_del_rey']",12,424,3,1,4
7c2c671c,Arkaitz Mariezkurrena,"['la_liga', 'segunda_division']",41,1802,3,1,4
a83c19cf,Pablo Marín,"['la_liga', 'copa_del_rey']",40,1838,1,1,2
3239a8ed,Rafa Marín,"['la_liga', 'champions_league', 'copa_del_rey']",31,2665,1,1,2
b1a99d24,Tomas Marques,['la_liga'],2,11,0,0,0
f0fe87dc,Unai Marrero,"['la_liga', 'copa_del_rey']",7,690,0,0,0
64035864,Carlos Martín,"['la_liga', 'champions_league', 'copa_del_rey']",14,578,0,0,0
b792c59d,Gerard Martín,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",51,3223,0,1,1
ae48c5cb,Iván Martín,"['la_liga', 'copa_del_rey']",37,2588,0,1,1
df33ecb5,Jon Martin,"['la_liga', 'copa_del_rey']",32,2850,2,0,2
a9aff11a,Mario Martín,"['la_liga', 'copa_del_rey']",37,2228,4,2,6
c3e66ffe,Arnau Martinez,"['la_liga', 'copa_del_rey']",36,2728,2,3,5
819dc7ba,Daniel Martinez,['la_liga'],1,90,0,0,0
cd8b99a7,Joaquín Martínez Gauna,"['la_liga', 'copa_del_rey']",24,1646,2,3,5
ecc77652,Pablo Martínez,"['la_liga', 'copa_del_rey']",29,1951,1,5,6
a04f40c8,Ramón Martínez,"['la_liga', 'segunda_division', 'copa_del_rey']",19,1438,0,0,0
f3945e07,Toni Martínez,"['la_liga', 'copa_del_rey']",42,3063,18,3,21
11fd2b75,Omar Mascarell,"['la_liga', 'copa_del_rey']",32,2343,2,2,4
633b2b1f,Franco Mastantuono,"['la_liga', 'champions_league', 'copa_libertadores', 'copa_del_rey', 'supercopa_de_espana']",41,1964,5,0,5
547c0119,Alan Matturro,"['la_liga', 'copa_del_rey']",21,1101,1,1,2
4bcf39f6,Neal Maupay,"['la_liga', 'ligue_1', 'coupe_de_france']",15,956,3,1,4
64e8ed6d,Borja Mayoral,"['la_liga', 'copa_del_rey']",19,1219,6,1,7
42fd9c7f,Kylian Mbappé,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",44,3616,42,6,48
c9e39d91,Brais Méndez,"['la_liga', 'copa_del_rey']",31,1806,6,2,8
d70a000f,Rodrigo Mendoza,"['la_liga', 'champions_league', 'copa_del_rey']",30,1592,2,2,4
e472a6f6,Batista Mendy,"['la_liga', 'super_lig', 'copa_del_rey']",30,1690,1,0,1
3cefcaef,Ferland Mendy,"['la_liga', 'champions_league', 'supercopa_de_espana']",9,454,0,0,0
7e64e657,Nobel Mendy,"['la_liga', 'conference_league', 'copa_del_rey']",28,1927,2,0,2
cbaf9378,Alejandro Mestanza,['la_liga'],3,71,0,0,0
4788cb6b,Georges Mikautadze,"['la_liga', 'ligue_1', 'champions_league', 'copa_del_rey']",44,2863,16,6,22
2784f898,Éder Militão,"['la_liga', 'champions_league']",21,1528,2,1,3
19c36442,Luis Milla,"['la_liga', 'copa_del_rey']",38,3316,1,10,11
335039a2,Pere Milla,['la_liga'],33,1973,7,1,8
056269d7,Óscar Mingueza,"['la_liga', 'europa_league', 'copa_del_rey']",47,2937,1,6,7
72e442c5,Bojan Miovski,"['la_liga', 'europa_league']",9,285,1,0,1
bbf5c11b,Rafa Mir,"['la_liga', 'copa_del_rey']",29,1893,8,0,8
608f2092,Johan Mojica,['la_liga'],35,2724,0,4,4
771ded26,Horaţiu Moldovan,"['la_liga', 'copa_del_rey']",3,300,0,0,0
c2c8897d,Alberto Moleiro,"['la_liga', 'champions_league', 'copa_del_rey']",45,2817,10,5,15
23610943,Nahuel Molina,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",46,2414,2,4,6
9939e168,Jon Moncayola,"['la_liga', 'copa_del_rey']",38,3189,1,4,5
4d4b15c2,Jano Monserrate,['la_liga'],2,23,0,0,0
7ae695cc,Jorge Montes,"['la_liga', 'copa_del_rey']",3,192,1,0,1
e44be5b9,Diego Morcillo,"['la_liga', 'copa_del_rey']",2,40,1,0,1
34611416,Javi Morcillo,['la_liga'],5,172,0,0,0
16e9d0ea,Álex Moreno,['la_liga'],31,2559,0,3,3
81f0781e,Gerard Moreno,"['la_liga', 'champions_league']",24,1390,10,0,10
4637e608,Matias Moreno,"['la_liga', 'copa_del_rey']",29,2278,0,0,0
004d185e,Tete Morente,"['la_liga', 'serie_a', 'coppa_italia']",31,1879,1,1,2
5fd5e542,Mateu Morey,"['la_liga', 'copa_del_rey']",21,953,1,0,1
f4c69aa6,Ilaix Moriba,"['la_liga', 'europa_league', 'copa_del_rey']",48,3514,2,4,6
a0255c67,Manu Morlanes,"['la_liga', 'copa_del_rey']",33,1841,3,0,3
919dd4b1,Raúl Moro,"['la_liga', 'eredivisie', 'champions_league']",33,1382,0,3,3
91ee5785,Santiago Mouriño,"['la_liga', 'champions_league']",34,2909,1,2,3
5487adcd,Abdul Mumin,['la_liga'],3,79,0,0,0
228b0d9d,Aihen Muñoz,"['la_liga', 'copa_del_rey']",27,1218,1,0,1
175ece4c,Iker Muñoz,"['la_liga', 'copa_del_rey']",23,1311,0,0,0
ec7c84c2,Javier Muñoz,"['la_liga', 'copa_del_rey']",20,831,2,0,2
f8b5680f,Víctor Muñoz,"['la_liga', 'copa_del_rey']",36,2753,7,5,12
0cadc46d,Vedat Muriqi,['la_liga'],37,3128,23,1,24
a111cf41,Juan Musso,"['la_liga', 'champions_league', 'copa_del_rey']",18,1650,0,0,0
94bccc82,Natan,"['la_liga', 'europa_league', 'copa_del_rey']",45,3752,0,1,1
3171351c,Pau Navarro,"['la_liga', 'champions_league', 'copa_del_rey']",27,2199,0,0,0
c997b942,Roberto Navarro,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",44,2050,8,3,11
f98c4f0a,Martim Neto,"['la_liga', 'copa_del_rey']",29,1525,3,5,8
0ad37003,Yvan Neyou,"['la_liga', 'saudi_pro_league', 'copa_del_rey']",15,760,1,1,2
2b8360f1,Cyril Ngonge,"['la_liga', 'serie_a', 'coppa_italia']",32,1571,1,4,5
5853ac44,Tanguy Nianzou,['la_liga'],12,655,0,0,0
a6103274,Randy Nteka,"['la_liga', 'copa_del_rey']",14,435,3,0,3
b7b6ff9b,Álvaro Núñez,['la_liga'],25,1975,0,2,2
be170419,Unai Núñez,"['la_liga', 'serie_a', 'coppa_italia']",31,2266,0,0,0
bdedffac,Ørjan Nyland,"['la_liga', 'copa_del_rey']",7,630,0,0,0
97572117,Allan Nyom,"['la_liga', 'copa_del_rey']",17,671,0,1,1
ee8508c0,Jan Oblak,"['la_liga', 'champions_league', 'supercopa_de_espana']",43,3870,0,1,1
640ba09f,Job Ochieng',"['la_liga', 'segunda_division', 'copa_del_rey']",28,1659,9,2,11
1d1691ad,Álvaro Odriozola,"['la_liga', 'copa_del_rey']",10,439,1,0,1
2aa4a84b,Javier Olaizola,"['la_liga', 'copa_del_rey']",3,141,0,0,0
3d99999d,Olasagasti,"['la_liga', 'copa_del_rey']",36,1886,1,5,6
ae44e8e2,Dani Olmo,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",49,2834,8,9,17
950ef017,Tani Oluwaseyi,"['la_liga', 'major_league_soccer', 'champions_league', 'leagues_cup', 'copa_del_rey', 'us_open_cup']",66,3642,19,9,28
18e70be1,Luis Orejuela,['la_liga'],1,90,0,0,0
7c363088,Aimar Oroz,['la_liga'],31,2139,0,2,2
a2f3bbb9,Ángel Ortíz,"['la_liga', 'europa_league', 'copa_del_rey']",23,1381,1,2,3
e87c44a9,Asier Osambela,"['la_liga', 'copa_del_rey']",20,598,2,1,3
83299cc0,Azzedine Ounahi,['la_liga'],24,1760,5,2,7
8c3c640c,Mikel Oyarzabal,"['la_liga', 'copa_del_rey']",40,3189,18,4,22
44150beb,Jon Pacheco,"['la_liga', 'copa_del_rey']",25,2005,0,0,0
a275838a,Alex Padilla,"['la_liga', 'concacaf_champions_cup', 'copa_del_rey']",12,1140,0,0,0
f4d61d12,César Palacios,"['la_liga', 'champions_league', 'copa_del_rey']",7,107,0,0,0
49dbab27,Isaac Palazón Camacho,"['la_liga', 'conference_league', 'copa_del_rey']",48,3321,7,6,13
c748a0b2,Diego Pampín,"['la_liga', 'copa_del_rey']",10,714,0,0,0
8ca358c5,Victor Parada,"['la_liga', 'copa_del_rey']",33,2286,0,3,3
b906757a,Aitor Paredes,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",30,2501,2,1,3
7460ca0d,Daniel Parejo,"['la_liga', 'champions_league', 'copa_del_rey']",41,1694,1,1,2
529f49ab,Thomas Partey,"['la_liga', 'champions_league', 'copa_del_rey']",32,1335,0,0,0
63f04c6c,Alfonso Pedraza,"['la_liga', 'champions_league', 'copa_del_rey']",35,2030,1,4,5
0d9b2d31,Pedri,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",43,3085,2,12,14
112521d1,Adrià Pedrosa,"['la_liga', 'copa_del_rey']",31,1404,1,2,3
cc1c5035,Iñaki Peña,['la_liga'],16,1440,0,0,0
57e3f0c7,Nicolas Pépé,"['la_liga', 'champions_league', 'copa_del_rey']",46,3175,8,9,17
cb971b4f,Peque,"['la_liga', 'copa_del_rey']",28,1151,3,1,4
8f82ad0b,Ángel Pérez,"['la_liga', 'segunda_division', 'copa_del_rey']",38,2571,4,5,9
819aa8e7,Ayoze Pérez,"['la_liga', 'champions_league', 'copa_del_rey']",33,1584,7,5,12
3d79a68c,Francisco Perez,"['la_liga', 'conference_league', 'copa_del_rey']",39,1925,7,2,9
c4d65529,Joselu Pérez,"['la_liga', 'copa_del_rey']",4,171,1,0,1
894c9248,Nacho Pérez,"['la_liga', 'copa_del_rey']",5,219,0,0,0
00638016,Léo Pétrot,"['la_liga', 'copa_del_rey']",36,1917,1,0,1
f71ad8cb,Charles Pickel,"['la_liga', 'copa_del_rey']",26,869,1,0,1
337ef123,Thiago Pinar,"['la_liga', 'champions_league']",16,810,0,2,2
76b73a4b,Lander Pinillos,"['la_liga', 'copa_del_rey']",2,32,0,1,1
540ec57b,Yéremy Pino,"['la_liga', 'premier_league', 'conference_league', 'fa_cup', 'efl_cup']",53,3322,5,6,11
1bda5842,Portu,"['la_liga', 'copa_del_rey']",11,532,0,1,1
1f60244a,Beñat Prados,['la_liga'],2,85,0,0,0
d1b060e2,Abdón Prats,"['la_liga', 'copa_del_rey']",18,413,4,0,4
2683eda7,Javi Puado,['la_liga'],10,674,2,0,2
365113c0,Marc Pubill,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",36,2777,1,1,2
307f40f1,Aleksa Puric,['la_liga'],2,46,0,0,0
ea6a7ab4,Dani Raba,"['la_liga', 'copa_del_rey']",16,501,2,1,3
67f649be,Ionuț Radu,"['la_liga', 'europa_league']",50,4500,0,0,0
7ab92dd1,Ugo Raghouber,"['la_liga', 'ligue_1', 'europa_league']",18,769,0,0,0
b857bd29,Antonio Raillo,['la_liga'],24,2070,0,1,1
cc9256ef,Largie Ramazani,"['la_liga', 'copa_del_rey']",31,1473,6,2,8
3423f250,Raphinha,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",33,2184,21,7,28
a1d5bd30,Marcus Rashford,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",49,2624,14,11,25
6e058f06,Giacomo Raspadori,"['la_liga', 'serie_a', 'champions_league', 'copa_del_rey', 'coppa_italia']",31,1372,5,3,8
b1b99435,Andrei Ratiu,"['la_liga', 'conference_league', 'copa_del_rey']",49,3862,1,4,5
18f0a9f0,Raúl,"['la_liga', 'copa_del_rey']",40,1409,14,2,16
9a796115,Abde Rebbach,"['la_liga', 'copa_del_rey']",33,1732,2,6,8
b7b9c8ce,Federico Redondo,"['la_liga', 'major_league_soccer', 'concacaf_champions_cup', 'leagues_cup', 'copa_del_rey']",46,2081,2,1,3
72e0d609,Alejandro Rego,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",41,2068,1,1,2
dede3190,Alberto Reina,"['la_liga', 'copa_del_rey']",38,2517,4,1,5
c4ce0ab5,Vitor Reis,"['la_liga', 'copa_del_rey']",38,3286,1,1,2
374ee424,Álex Remiro,"['la_liga', 'copa_del_rey']",39,3510,0,0,0
e8a0d2f7,Oriol Rey,"['la_liga', 'copa_del_rey']",22,1454,0,1,1
d9ba39fc,Diego Rico,"['la_liga', 'copa_del_rey']",30,1968,0,0,0
77cfae67,Clemens Riedel,"['la_liga', 'copa_del_rey', 'dfb_pokal']",22,1506,0,2,2
99d98362,Hugo Rincón,"['la_liga', 'copa_del_rey']",35,1934,1,1,2
eb3dd471,Luis Rioja,"['la_liga', 'copa_del_rey']",42,2851,4,6,10
65154df0,Rodrigo Riquelme,"['la_liga', 'europa_league', 'copa_del_rey']",38,1441,7,1,8
ea0aa7e0,Mihailo Ristić,"['la_liga', 'europa_league', 'copa_del_rey']",14,740,0,0,0
5f21b94c,Joel Roca,"['la_liga', 'copa_del_rey']",33,1563,3,1,4
da27e268,Marc Roca,"['la_liga', 'europa_league', 'copa_del_rey']",40,2717,1,3,4
49a6ecbb,Álvaro Rodríguez,"['la_liga', 'copa_del_rey']",36,2322,7,5,12
22371dee,Damián Rodríguez,"['la_liga', 'segunda_division', 'europa_league', 'copa_del_rey']",27,1344,1,1,2
70f8e0bd,Dani Rodríguez,"['la_liga', 'segunda_division']",20,1264,0,5,5
34e393f2,Guido Rodríguez,"['la_liga', 'premier_league', 'fa_cup', 'efl_cup', 'copa_del_rey']",25,1586,4,0,4
08ec5e71,Javi Rodríguez,"['la_liga', 'europa_league', 'copa_del_rey']",46,3631,0,2,2
7f78ad23,Ricardo Rodríguez,"['la_liga', 'europa_league', 'copa_del_rey']",35,2445,0,1,1
8f5e92a6,Rodrygo,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",27,1115,3,4,7
924ff27e,Leo Román,['la_liga'],33,2970,0,0,0
ca316820,Miguel Román,"['la_liga', 'europa_league', 'copa_del_rey']",29,2003,1,3,4
23cbf863,Carlos Romero,['la_liga'],36,3191,6,3,9
be719093,Isaac Romero,"['la_liga', 'copa_del_rey']",31,1664,5,0,5
2fbe6af0,Iván Romero,"['la_liga', 'copa_del_rey']",34,2301,7,1,8
71c980b7,Zaid Romero,"['la_liga', 'belgian_pro_league', 'champions_league']",18,1420,1,0,1
b318a643,Salomón Rondón,"['la_liga', 'liga_mx']",33,2259,7,0,7
9b6d9b53,Valentin Rosier,"['la_liga', 'copa_del_rey']",32,2605,1,1,2
35d4f151,Rubén,"['la_liga', 'copa_del_rey']",22,884,0,1,1
18b896d6,Antonio Rüdiger,"['la_liga', 'champions_league', 'supercopa_de_espana']",26,2188,1,0,1
9ace87ba,Javi Rueda,"['la_liga', 'europa_league', 'copa_del_rey']",38,2080,4,7,11
ae9898c5,Matteo Ruggeri,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",47,3483,0,7,7
a55d8df5,Aitor Ruibal,"['la_liga', 'europa_league', 'copa_del_rey']",42,2699,5,4,9
6cbf8d0d,Abel Ruiz,"['la_liga', 'copa_del_rey']",11,285,0,1,1
0607a092,Iñaki Rupérez,['la_liga'],1,1,0,0,0
4535e4bb,Mathew Ryan,['la_liga'],36,3240,0,0,0
686cbe7d,Umar Sadiq,"['la_liga', 'copa_del_rey']",29,1307,7,3,10
59bb99d1,Jan Salas,"['la_liga', 'segunda_division', 'copa_del_rey']",7,215,0,0,0
0a69de7b,Kike Salas,"['la_liga', 'copa_del_rey']",28,2383,3,0,3
2c82c766,José Salinas,"['la_liga', 'copa_del_rey']",13,437,0,0,0
bdb624a3,Oihan Sancet,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",38,2441,6,1,7
8840b4e2,Álex Sánchez,['la_liga'],1,6,0,1,1
2c0f8e9e,Alexis Sánchez,"['la_liga', 'copa_del_rey']",30,1409,4,2,6
a254bbe0,Antonio Sánchez,"['la_liga', 'copa_del_rey']",33,1330,0,0,0
cc6de655,Juanlu Sánchez,"['la_liga', 'copa_del_rey']",35,2195,0,3,3
01cab116,Borja Sánchez Laborde,['la_liga'],1,14,0,0,0
ffacd3d5,Manu Sánchez,['la_liga'],33,2814,1,2,3
4a5ca034,Selton Sánchez,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",13,409,0,1,1
640b4170,Álex Sancris,"['la_liga', 'copa_del_rey']",21,908,1,2,3
42a91c6d,Buba Sangaré,['la_liga'],12,538,0,0,0
bea2537a,Maroan Sannadi,"['la_liga', 'champions_league']",11,367,1,0,1
5e22e2a4,Baptiste Santamaria,"['la_liga', 'copa_del_rey']",22,1024,1,2,3
88b3215c,Yago Santiago,"['la_liga', 'copa_del_rey']",13,420,0,0,0
cf316639,Renzo Saravia,"['la_liga', 'serie_a_bra', 'copa_sudamericana']",32,1783,0,0,0
86383d0e,Martin Satriano,"['la_liga', 'ligue_1', 'europa_league', 'coupe_de_france']",37,2876,9,2,11
db61413a,Taufik Seidu,['la_liga'],1,23,0,0,0
804cc16c,Manuel Serrano,['la_liga'],1,7,0,0,0
2ad0e5e5,Nicolás Serrano,"['la_liga', 'champions_league', 'copa_del_rey']",24,592,2,0,2
be834ad7,Kwasi Sibo,"['la_liga', 'copa_del_rey']",27,1801,0,0,0
3effaa34,André Silva,"['la_liga', 'copa_del_rey']",32,1894,10,0,10
a6536561,Giuliano Simeone,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",53,3780,7,8,15
5dcf3e90,Unai Simón,"['la_liga', 'champions_league', 'supercopa_de_espana']",46,4140,0,0,0
9970da54,Antonio Sivera,['la_liga'],38,3420,0,0,0
5fa714d5,Alex Sola,"['la_liga', 'segunda_division', 'copa_del_rey']",39,2655,4,3,7
fed17f5a,Carlos Soler,"['la_liga', 'copa_del_rey']",40,2871,4,3,7
1282939a,Jhon Solis,"['la_liga', 'championship', 'fa_cup', 'copa_del_rey']",32,1727,1,0,1
886f9aac,Manor Solomon,"['la_liga', 'serie_a', 'champions_league', 'conference_league', 'copa_del_rey', 'coppa_italia']",30,1383,3,6,9
4d8fe805,Hugo Solozabal,"['la_liga', 'copa_del_rey']",3,90,0,0,0
8f8c6934,David Soria,['la_liga'],38,3420,0,0,0
3aa74860,Hugo Sotelo,"['la_liga', 'europa_league', 'copa_del_rey']",30,1603,0,2,2
4c6facae,Djibril Sow,"['la_liga', 'copa_del_rey']",35,2281,5,4,9
5cfec13d,Carl Starfelt,"['la_liga', 'europa_league', 'copa_del_rey']",31,2394,1,0,1
d0b8e745,Orri Steinn Óskarsson,"['la_liga', 'copa_del_rey']",25,922,10,0,10
220c11f1,Cristhian Stuani,"['la_liga', 'copa_del_rey']",22,486,6,0,6
12c50af5,Denis Suárez,"['la_liga', 'copa_del_rey']",32,1579,1,2,3
39b326ed,Gabriel Suazo,"['la_liga', 'copa_del_rey']",30,2128,0,2,2
1e1378e1,Luka Sučić,"['la_liga', 'copa_del_rey']",28,1355,4,3,7
184fe4b2,Williot Swedberg,"['la_liga', 'europa_league', 'copa_del_rey']",41,1972,10,7,17
01b8a2b2,Wojciech Szczęsny,"['la_liga', 'champions_league']",12,999,0,0,0
e92cd3f7,Alexander Sørloth,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",54,2825,20,1,21
59c29820,César Tárrega,"['la_liga', 'copa_del_rey']",35,2765,0,0,0
4f255115,Aurélien Tchouaméni,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",49,3932,2,2,4
66654daa,Nahuel Tenaglia,"['la_liga', 'copa_del_rey']",39,3509,2,0,2
30670b0e,Arnau Tenas,"['la_liga', 'champions_league', 'copa_del_rey']",15,1380,0,0,0
6f51e382,Marc-André ter Stegen,"['la_liga', 'copa_del_rey']",3,270,0,0,0
f36016a5,Ramón Terrats,"['la_liga', 'copa_del_rey']",31,1124,1,2,3
a96e5dc0,Jeremy Toljan,"['la_liga', 'copa_del_rey']",39,3199,1,4,5
04e531b6,Pablo Torre,"['la_liga', 'copa_del_rey']",38,1822,4,5,9
5ec25d0e,Jofre Torrents,"['la_liga', 'copa_del_rey']",4,112,0,0,0
9e1035f8,Ferran Torres,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",49,2687,21,3,24
0e4fef6e,Lucas Torró,"['la_liga', 'copa_del_rey']",37,2384,0,2,2
fc647b34,Óscar Trejo,"['la_liga', 'conference_league', 'copa_del_rey']",14,551,1,1,2
f7e87032,Viktor Tsyhankov,"['la_liga', 'copa_del_rey']",34,2718,7,5,12
04a6cccb,Kareem Tunde,['la_liga'],21,1133,0,1,1
068f4dec,Beñat Turrientes,"['la_liga', 'copa_del_rey']",34,1876,3,4,7
87941696,Christantus Uche,"['la_liga', 'premier_league', 'conference_league', 'fa_cup', 'efl_cup']",25,765,3,1,4
8d4baac4,Filip Ugrinic,"['la_liga', 'copa_del_rey']",30,1695,0,3,3
ad15a64d,Victor Valdepeñas,['la_liga'],1,77,0,0,0
592f3158,Óscar Valentín,"['la_liga', 'conference_league', 'copa_del_rey']",48,2861,1,1,2
84f55b4a,Germán Valera,"['la_liga', 'copa_del_rey']",37,2879,4,5,9
f2c6ac01,Martin Valjent,"['la_liga', 'copa_del_rey']",39,3363,0,0,0
0166a73e,Álvaro Vallés,"['la_liga', 'europa_league']",33,2970,0,0,0
0959c2a2,Federico Valverde,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",49,4148,9,13,22
7287ea6b,Vladyslav Vanat,"['la_liga', 'copa_del_rey']",29,2045,10,2,12
9cc1fde4,Obed Vargas,"['la_liga', 'major_league_soccer', 'concacaf_champions_cup', 'leagues_cup', 'copa_del_rey']",48,3830,4,3,7
6ecbddf6,Ruben Vargas,"['la_liga', 'copa_del_rey']",25,1605,3,6,9
27dc1378,José Luis García Vayá,"['la_liga', 'copa_del_rey']",33,2373,2,1,3
106c142c,Jesus Vazquez,"['la_liga', 'copa_del_rey']",29,1454,1,0,1
22810a82,Luis Vázquez,"['la_liga', 'belgian_pro_league']",31,1885,5,1,6
44ac04e9,Matías Vecino,"['la_liga', 'serie_a', 'europa_league', 'coppa_italia']",26,1153,0,1,1
fc8fcbd1,Renato Veiga,"['la_liga', 'champions_league', 'copa_del_rey']",42,3356,1,0,1
4112ace5,Unai Vencedor Paris,"['la_liga', 'copa_del_rey']",19,987,0,0,0
885b845e,Jozhua Vertrouwd,"['la_liga', 'conference_league', 'copa_del_rey']",16,998,0,0,0
b0fce72c,Mikel Vesga,"['la_liga', 'champions_league', 'copa_del_rey']",33,853,0,0,0
90df343e,Carlos Vicente,"['la_liga', 'championship', 'fa_cup', 'copa_del_rey']",43,2608,13,4,17
3a9c4b7b,Nacho Vidal,['la_liga'],29,2263,0,0,0
bdc74a8f,Gonzalo Villar,"['la_liga', 'europa_league']",15,746,1,0,1
d30c7094,Federico Viñas,"['la_liga', 'copa_del_rey']",34,2496,9,1,10
fbde78a4,Jan Virgili,"['la_liga', 'copa_del_rey']",34,1823,2,4,6
ab7bf91d,Daniel Vivian,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",41,3479,1,0,1
03df04ff,Odysseas Vlachodimos,"['la_liga', 'copa_del_rey']",34,3060,0,0,0
acf5672b,Wesley,"['la_liga', 'saudi_pro_league']",14,471,1,2,3
6a99e0b1,Iñaki Williams,"['la_liga', 'champions_league', 'copa_del_rey', 'supercopa_de_espana']",39,2693,4,6,10
